,action,frame,ball_x,ball_y,player_h1x,player_h1y,player_a1x,player_a1y,player_h2x,player_h2y,player_a2x,player_a2y,player_h3x,player_h3y,player_a3x,player_a3y,player_h4x,player_h4y,player_a4x,player_a4y,player_h5x,player_h5y,player_a5x,player_a5y
4515,90,15,38.326,19.056,4.7415,48.855,4.9968,41.719,31.808,12.15,22.241,18.063,38.875,20.815,33.016,21.511,19.529,16.909,19.08,18.989,14.223,33.331,13.312,31.489
4516,90,16,38.391,19.801,4.6335,48.774,4.9621,41.74,30.589,10.913,22.012,17.318,38.558,21.048,32.878,21.232,19.877,17.031,19.453,18.96,14.946,32.98,13.942,31.301
4517,90,17,37.708,20.151,4.5358,48.693,4.9281,41.77,29.284,9.7431,21.802,16.674,38.298,21.58,32.81,21.176,20.203,17.106,19.678,18.945,15.575,32.627,14.716,31.01
4518,90,18,37.597,20.808,4.4344,48.633,4.9186,41.78,27.884,8.7467,21.605,16.058,38.116,22.302,32.751,21.33,20.566,17.181,19.85,18.996,16.323,32.194,15.584,30.628
4519,90,19,39.052,23.773,4.3336,48.595,4.9383,41.755,26.391,7.8274,21.323,15.462,37.972,23.059,32.679,21.733,20.969,17.466,19.915,19.153,17.123,31.758,16.497,30.102
4520,90,20,39.212,24.774,4.248,48.564,4.983,41.699,24.842,7.1172,20.955,14.86,37.819,23.759,32.568,22.313,21.426,17.82,20.064,19.292,18.064,31.278,17.445,29.536
4521,90,21,38.729,25.398,4.2041,48.539,5.0298,41.657,23.273,6.4901,20.532,14.354,37.6,24.461,32.459,22.983,21.754,18.321,20.191,19.463,19.136,30.916,18.514,29.126
4522,90,22,37.651,26.365,4.2367,48.528,5.0588,41.63,21.729,5.9747,20.116,13.959,37.288,25.123,32.383,23.68,21.955,18.596,20.267,19.63,20.138,30.946,19.697,28.977
4523,90,23,36.855,27.49,4.3706,48.539,5.0483,41.642,20.242,5.6924,19.712,13.707,36.914,25.725,32.216,24.431,22.214,18.599,20.344,19.777,21.373,31.212,20.953,29.201
4524,90,24,36.059,28.051,4.5723,48.584,5.0187,41.673,18.787,5.5047,19.321,13.614,36.507,26.184,31.976,25.258,22.445,18.616,20.442,19.908,22.606,31.677,22.301,29.657
4525,90,25,35.626,27.994,4.7928,48.614,4.9808,41.739,17.437,5.4299,18.902,13.642,36.05,26.41,31.688,26.106,22.548,18.821,20.506,19.949,23.711,32.279,23.675,30.276
4526,90,26,34.827,29.228,4.9836,48.63,4.9635,41.788,16.21,5.3312,18.342,13.799,35.521,26.609,31.379,26.829,22.537,19.027,20.479,19.918,24.727,32.645,25.117,30.932
4527,90,27,32.212,32.205,5.0804,48.593,4.9392,41.905,15.085,5.1994,17.69,13.994,35.025,26.837,31.093,27.257,22.481,19.115,20.362,19.885,25.509,33.039,26.616,31.683
4528,90,28,29.744,35.192,5.0965,48.556,4.9084,42.031,14.115,5.152,16.977,14.211,34.575,27.2,30.892,27.613,22.553,18.958,20.211,19.886,26.03,33.918,28.049,32.465
4529,90,29,29.864,37.945,5.0227,48.475,4.8871,42.131,13.263,5.1386,16.276,14.335,34.288,27.668,30.83,28.113,22.719,18.624,20.056,20.038,26.555,34.916,29.32,32.793
4530,90,30,30.432,40.569,4.9049,48.372,4.8623,42.211,12.582,5.0722,15.62,14.436,34.187,28.201,30.832,28.722,22.885,18.411,19.859,20.323,26.654,36.308,30.62,33.496
4531,90,31,31.065,41.956,4.7937,48.322,4.8723,42.216,11.958,4.8765,15.043,14.577,34.019,28.629,30.998,29.499,22.968,18.374,19.606,20.659,26.93,37.93,31.756,34.38
4532,90,32,31.851,42.905,4.729,48.275,4.9013,42.179,11.403,4.5593,14.556,14.696,33.775,28.991,31.141,30.102,23.004,18.528,19.255,21.018,27.636,39.25,32.774,35.595
4533,90,33,32.599,43.884,4.7745,48.351,4.9404,42.199,10.852,4.2019,14.119,14.815,33.427,29.241,31.232,30.392,23.017,18.655,18.851,21.271,28.291,40.877,33.707,37.479
4534,90,34,33.306,44.975,4.9368,48.488,5.0564,42.302,10.329,3.9607,13.746,14.81,33.092,29.416,31.323,30.512,23.041,18.77,18.464,21.448,29.453,42.34,34.517,39.283
4535,90,35,34.019,45.824,5.1349,48.612,5.246,42.356,9.8721,3.8628,13.413,14.726,32.91,29.537,31.353,30.422,23.113,18.843,18.056,21.616,30.713,43.767,35.226,41.14
4536,90,36,33.018,47.027,5.3378,48.807,5.5334,42.375,9.4775,3.818,13.169,14.67,33.168,29.864,31.315,30.125,23.28,18.833,17.662,21.763,31.88,44.865,35.714,42.851
4537,90,37,31.956,47.396,5.425,48.896,5.8655,42.33,9.1671,3.7957,13.089,14.665,33.719,30.349,31.2,29.882,23.542,18.81,17.272,22.045,32.989,45.678,35.992,44.267
4538,90,38,31.533,47.122,5.3678,48.897,6.2278,42.25,8.9483,3.7198,13.156,14.754,34.499,31.154,30.977,29.67,23.771,18.785,16.787,22.422,33.654,46.187,35.925,45.126
4539,90,39,32.043,47.524,5.2187,48.763,6.5665,42.326,8.8227,3.577,13.325,14.844,35.359,32.082,30.727,29.793,23.903,18.829,16.312,22.871,33.8,46.408,35.571,45.398
4540,90,40,32.597,48.394,5.1293,48.591,6.8597,42.301,8.7842,3.3857,13.544,14.879,36.069,32.946,30.466,30.106,23.886,18.892,15.863,23.284,33.434,46.519,34.931,45.2
4541,90,41,32.605,48.567,5.2014,48.502,7.0952,42.219,8.7691,3.1863,13.762,14.847,36.745,33.718,30.272,30.399,23.735,18.953,15.482,23.544,32.681,46.446,33.968,44.552
4542,90,42,31.311,48.111,5.3831,48.526,7.2783,41.99,8.7583,3.0219,13.935,14.753,37.484,34.353,30.198,30.676,23.56,19.009,15.027,23.924,31.586,46.196,32.76,43.646
4543,90,43,28.746,46.764,5.5686,48.69,7.4179,41.764,8.7367,2.9238,13.99,14.691,38.239,34.821,30.224,30.887,23.329,19.076,14.49,24.373,30.349,45.81,31.294,42.554
4544,90,44,26.893,45.922,5.594,48.819,7.5414,41.552,8.6955,2.8934,13.91,14.738,38.943,35.079,30.264,31.083,23.047,19.205,13.822,24.991,28.927,45.286,29.571,41.459
4545,90,45,25.719,46.176,5.5119,48.898,7.6215,41.522,8.7198,2.8656,13.753,14.914,39.424,35.183,30.271,31.291,22.677,19.393,13.127,25.698,27.311,44.888,27.667,40.54
4546,90,46,24.99,46.148,5.4505,48.962,7.6549,41.748,8.8392,2.8324,13.534,15.317,39.706,35.218,30.231,31.471,22.384,19.624,12.536,26.243,25.626,44.697,25.622,39.814
4547,90,47,23.444,45.388,5.4758,48.972,7.6636,42.109,9.073,2.8245,13.381,15.931,39.861,35.239,30.237,31.597,22.03,19.921,11.935,26.759,23.806,44.527,23.591,39.319
4548,90,48,21.335,44.944,5.5366,48.992,7.6437,42.58,9.4102,2.8243,13.281,16.67,39.913,35.35,30.315,31.674,21.872,20.311,11.386,27.183,22.058,44.195,21.655,38.886
4549,90,49,19.276,44.451,5.5621,48.963,7.6665,43.108,9.769,2.8687,13.162,17.463,39.905,35.459,30.474,31.683,21.73,20.898,10.902,27.486,20.511,43.678,19.872,38.532
4550,91,0,40.026,19.797,4.8934,48.972,5.0045,41.808,39.907,21.175,33.51,22.708,34.3,15.582,22.982,20.36,18.835,16.874,18.388,18.932,12.192,33.797,12.029,31.608
4551,91,1,39.072,19.416,4.8632,48.947,5.0234,41.743,39.479,20.885,33.321,22.203,33.437,14.125,22.704,19.412,18.974,16.846,18.607,18.977,12.953,33.625,12.5,31.605
4552,91,2,38.439,19.051,4.7916,48.893,5.0127,41.711,39.073,20.747,33.121,21.715,32.397,12.765,22.381,18.481,19.304,16.841,18.928,19.046,13.796,33.424,13.029,31.55
4553,91,3,38.224,19.018,4.6857,48.815,4.9792,41.73,38.704,20.895,32.93,21.349,31.212,11.544,22.123,17.667,19.712,16.977,19.304,18.957,14.601,33.169,13.609,31.416
4554,91,4,37.891,19.779,4.5839,48.726,4.9433,41.757,38.428,21.279,32.84,21.174,29.948,10.304,21.905,16.998,20.032,17.08,19.577,18.952,15.258,32.798,14.315,31.162
4555,91,5,37.334,20.999,4.4838,48.656,4.9202,41.775,38.21,21.914,32.776,21.225,28.592,9.227,21.704,16.359,20.354,17.079,19.773,18.963,15.914,32.405,15.141,30.83
4556,91,6,38.332,22.816,4.3829,48.609,4.9255,41.766,38.037,22.669,32.711,21.503,27.15,8.2705,21.48,15.764,20.78,17.344,19.882,19.028,16.727,31.986,16.029,30.404
4557,91,7,39.221,24.216,4.2889,48.578,4.9596,41.725,37.906,23.415,32.627,22.011,25.618,7.4455,21.142,15.153,21.179,17.619,19.989,19.213,17.55,31.496,16.977,29.787
4558,91,8,38.946,25.136,4.2156,48.549,5.007,41.676,37.717,24.084,32.504,22.641,24.051,6.7996,20.746,14.593,21.604,18.068,20.139,19.383,18.618,31.059,17.959,29.302
4559,91,9,38.325,25.704,4.2103,48.529,5.0494,41.636,37.455,24.801,32.428,23.325,22.495,6.2005,20.319,14.145,21.846,18.539,20.229,19.549,19.602,30.875,19.089,29.02
4560,91,10,36.917,26.849,4.2942,48.528,5.057,41.633,37.101,25.443,32.311,24.049,20.977,5.8154,19.913,13.804,22.056,18.633,20.305,19.701,20.692,31.056,20.325,29.042
4561,91,11,36.502,27.826,4.469,48.566,5.0343,41.653,36.711,25.972,32.104,24.837,19.509,5.5883,19.515,13.646,22.362,18.565,20.394,19.852,22.021,31.425,21.615,29.417
4562,91,12,35.903,27.969,4.6803,48.591,5.0004,41.703,36.29,26.315,31.842,25.685,18.094,5.4516,19.127,13.611,22.496,18.725,20.484,19.946,23.17,31.992,22.981,29.952
4563,91,13,35.598,28.36,4.8969,48.624,4.9617,41.785,35.799,26.526,31.528,26.497,16.81,5.3832,18.637,13.707,22.571,18.93,20.507,19.941,24.236,32.48,24.391,30.599
4564,91,14,33.554,30.631,5.0486,48.627,4.9524,41.845,35.265,26.704,31.233,27.078,15.627,5.2648,18.027,13.891,22.536,19.052,20.431,19.9,25.156,32.823,25.853,31.285
4565,91,15,30.952,33.675,5.0915,48.548,4.924,41.971,34.789,26.998,30.967,27.419,14.587,5.169,17.341,14.105,22.455,19.135,20.286,19.876,25.785,33.393,27.344,32.145
4566,91,16,29.544,36.615,5.0667,48.52,4.8946,42.086,34.403,27.435,30.832,27.823,13.675,5.1368,16.622,14.285,22.656,18.76,20.136,19.945,26.303,34.392,28.742,32.771
4567,91,17,30.15,39.288,4.9698,48.43,4.8663,42.207,34.234,27.944,30.804,28.398,12.91,5.1257,15.945,14.371,22.81,18.491,19.963,20.17,26.575,35.563,29.985,33.098
4568,91,18,30.77,41.456,4.8423,48.336,4.8633,42.22,34.111,28.416,30.904,29.107,12.265,4.9942,15.312,14.513,22.924,18.388,19.739,20.492,26.745,37.137,31.218,33.966
4569,91,19,31.442,42.423,4.7441,48.276,4.8846,42.198,33.92,28.833,31.086,29.835,11.678,4.7267,14.795,14.634,22.973,18.436,19.441,20.842,27.27,38.556,32.285,34.904
4570,91,20,32.154,43.444,4.7402,48.308,4.9135,42.184,33.605,29.11,31.203,30.309,11.133,4.3757,14.333,14.758,23.012,18.602,19.065,21.155,27.895,40.105,33.198,36.359
4571,91,21,32.929,44.459,4.844,48.42,4.9904,42.159,33.232,29.31,31.294,30.476,10.579,4.0573,13.918,14.843,23.022,18.714,18.651,21.363,28.803,41.609,34.119,38.373
4572,91,22,33.626,45.401,5.0368,48.551,5.1349,42.337,32.96,29.483,31.354,30.521,10.096,3.8973,13.578,14.763,23.07,18.824,18.262,21.533,30.106,43.058,34.888,40.228
4573,91,23,33.978,46.439,5.2478,48.721,5.3814,42.368,32.994,29.676,31.33,30.284,9.6668,3.8307,13.273,14.694,23.182,18.839,17.86,21.681,31.207,44.41,35.478,42.001
4574,91,24,32.259,47.303,5.3989,48.86,5.704,42.328,33.422,30.098,31.267,29.981,9.314,3.8097,13.109,14.653,23.408,18.821,17.464,21.889,32.555,45.289,35.891,43.605
4575,91,25,31.579,47.472,5.4107,48.904,6.0499,42.407,34.081,30.725,31.091,29.762,9.0405,3.7704,13.107,14.698,23.671,18.793,17.028,22.232,33.413,45.992,35.991,44.782
4576,91,26,31.783,47.302,5.3,48.848,6.41,42.301,34.944,31.616,30.857,29.68,8.876,3.651,13.229,14.807,23.852,18.795,16.554,22.638,33.783,46.328,35.782,45.316
4577,91,27,33.187,47.107,5.1587,48.667,6.7176,42.31,35.723,32.519,30.589,29.948,8.7951,3.4884,13.431,14.872,23.915,18.862,16.07,23.104,33.704,46.456,35.294,45.367
4578,91,28,32.865,48.683,5.1526,48.55,6.9861,42.31,36.4,33.349,30.363,30.252,8.7775,3.2833,13.657,14.87,23.828,18.917,15.67,23.423,33.119,46.5,34.494,44.915
4579,91,29,32.283,48.426,5.2844,48.496,7.1955,42.101,37.13,34.057,30.224,30.545,8.7644,3.0984,13.864,14.805,23.645,18.984,15.274,23.717,32.164,46.331,33.4,44.108
4580,91,30,29.955,47.517,5.4838,48.597,7.3501,41.868,37.864,34.613,30.2,30.784,8.749,2.9654,13.976,14.713,23.443,19.035,14.764,24.144,30.992,46.01,32.054,43.11
4581,91,31,27.768,46.116,5.6026,48.768,7.4826,41.643,38.615,34.977,30.246,30.981,8.7134,2.904,13.97,14.703,23.202,19.137,14.183,24.646,29.66,45.592,30.453,41.996
4582,91,32,26.099,46.046,5.5537,48.859,7.5859,41.51,39.214,35.141,30.276,31.188,8.6932,2.8844,13.847,14.809,22.868,19.285,13.452,25.36,28.142,45.053,28.645,40.976
4583,91,33,25.408,46.269,5.4687,48.938,7.6392,41.609,39.579,35.205,30.253,31.384,8.7718,2.8429,13.643,15.088,22.539,19.518,12.825,25.988,26.501,44.785,26.651,40.147
4584,91,34,24.355,45.819,5.4506,48.966,7.6551,41.933,39.8,35.222,30.226,31.542,8.9391,2.8282,13.447,15.603,22.225,19.757,12.235,26.51,24.742,44.603,24.6,39.553
4585,91,35,22.408,45.22,5.5101,48.982,7.6566,42.359,39.896,35.282,30.266,31.642,9.233,2.8184,13.334,16.285,21.929,20.1,11.648,26.995,22.902,44.376,22.614,39.1
4586,91,36,20.353,44.688,5.5485,48.975,7.6491,42.849,39.919,35.41,30.387,31.681,9.5899,2.8429,13.211,17.063,21.82,20.581,11.135,27.35,21.263,43.981,20.739,38.698
4587,91,37,18.354,44.312,5.5568,48.921,7.6768,43.273,39.859,35.494,30.558,31.682,9.9365,2.8915,13.147,17.834,21.62,21.203,10.741,27.576,19.852,43.372,19.048,38.387
4588,91,38,17.576,43.785,5.5323,48.824,7.672,43.727,39.664,35.505,30.687,31.69,10.257,2.8853,13.145,18.487,21.445,21.779,10.625,27.608,18.825,42.781,17.529,38.167
4589,91,39,17.176,42.699,5.5055,48.56,7.6287,43.974,39.38,35.397,30.71,31.753,10.605,2.8086,13.217,19.05,21.294,22.16,10.847,27.461,18.025,41.955,16.3,38.043
4590,91,40,18.556,42.048,5.4399,48.108,7.5431,44.118,39.068,35.272,30.644,31.878,10.953,2.7008,13.374,19.529,21.125,22.329,11.379,27.202,17.337,41.106,15.399,37.833
4591,91,41,18.358,40.43,5.4001,47.608,7.3884,44.078,38.751,35.242,30.552,32.001,11.307,2.5725,13.546,19.935,21.157,22.273,12.118,26.941,16.661,40.051,14.83,37.479
4592,91,42,17.883,40.475,5.4648,47.243,7.155,43.768,38.523,35.342,30.483,32.096,11.498,2.492,13.656,20.261,21.378,22.155,12.99,26.724,16.238,38.447,14.669,36.87
4593,91,43,18.039,38.776,5.6862,46.846,6.907,43.282,38.374,35.496,30.465,32.116,11.298,2.5228,13.672,20.467,21.744,21.971,13.966,26.505,16.169,37.003,14.77,36.105
4594,91,44,18.093,35.572,5.9734,47.09,6.6598,42.759,38.273,35.572,30.532,32.031,10.896,2.5248,13.598,20.476,22.177,21.632,14.934,26.197,16.388,35.44,14.948,35.13
4595,91,45,17.923,33.064,6.0998,47.462,6.452,42.209,38.188,35.509,30.656,31.897,10.308,2.5897,13.351,20.179,22.413,21.287,15.936,25.716,16.897,33.848,15.046,33.886
4596,91,46,18.986,32.144,6.0601,47.741,6.3369,41.872,38.075,35.381,30.794,31.78,9.8688,2.5327,12.963,19.619,22.25,20.791,16.852,25.069,17.296,32.668,14.913,32.544
4597,91,47,18.827,31.583,5.9488,47.912,6.3388,41.639,37.908,35.316,30.869,31.707,9.6055,2.412,12.494,18.927,21.661,20.201,17.566,24.338,17.35,31.338,14.588,31.081
4598,91,48,18.483,30.25,5.9287,47.867,6.4029,41.534,37.741,35.384,30.811,31.703,9.4092,2.4006,12.003,18.214,20.494,19.622,18.095,23.493,17.14,30.172,14.16,29.649
4599,91,49,17.605,28.299,5.9563,47.691,6.5474,41.397,37.604,35.538,30.604,31.751,9.4842,2.3204,11.521,17.643,19.008,19.276,18.37,22.741,16.789,28.972,13.654,28.23
4600,92,0,44.284,40.289,27.088,47.378,21.203,35.538,44.605,41.801,32.901,34.753,55.88,10.763,51.574,23.101,33.218,22.772,28.762,25.036,24.748,33.061,16.46,31.076
4601,92,1,42.143,39.763,24.652,47.627,19.816,35.055,42.618,41.587,32.104,35.227,53.12,9.5611,49.028,22.856,31.391,21.486,26.495,24.987,22.688,32.901,15.197,32.132
4602,92,2,41.078,39.56,22.575,47.71,18.516,34.507,40.825,41.47,31.372,35.603,50.354,8.4764,46.499,22.515,29.624,20.348,24.36,24.884,20.775,32.744,14.174,32.96
4603,92,3,39.551,39.752,20.582,48.048,17.318,34.033,39.257,41.232,30.678,35.913,47.641,7.4891,44.017,22.046,27.872,19.328,22.421,24.813,19.098,32.428,13.301,33.732
4604,92,4,37.55,39.972,18.808,48.386,16.213,33.585,37.694,41.104,29.915,36.196,44.964,6.6505,41.606,21.473,26.105,18.355,20.716,24.697,17.803,31.998,12.574,34.592
4605,92,5,35.568,40.767,17.205,48.736,15.155,33.131,36.258,41.097,29.221,36.341,42.351,5.9565,39.22,20.785,24.443,17.485,19.114,24.558,16.546,31.712,11.979,35.68
4606,92,6,31.005,42.346,15.741,49.099,14.155,32.734,35.056,41.104,28.571,36.432,39.74,5.4468,36.953,20.029,22.925,16.668,17.655,24.321,15.546,31.268,11.544,36.98
4607,92,7,24.634,44.439,14.594,49.184,13.24,32.353,34.087,41.054,28.038,36.482,37.208,5.0173,34.726,19.28,21.494,15.973,16.345,24.005,14.759,31.075,11.283,38.361
4608,92,8,18.53,46.27,13.633,49.15,12.388,32.068,33.439,40.951,27.654,36.53,34.804,4.6773,32.668,18.425,20.273,15.363,15.177,23.581,14.071,30.921,11.146,39.857
4609,92,9,14.188,47.401,13.019,48.806,11.64,31.902,32.958,40.814,27.293,36.596,32.478,4.3532,30.701,17.548,19.029,14.957,14.215,23.079,13.46,30.864,11.132,41.213
4610,92,10,13.597,47.375,12.568,48.535,10.948,31.867,32.549,40.827,26.925,36.576,30.326,4.1589,28.871,16.72,17.838,14.729,13.335,22.531,12.982,30.873,11.266,42.412
4611,92,11,13.28,47.604,12.336,48.312,10.309,31.947,32.251,41.063,26.5,36.469,28.314,4.0837,27.142,15.965,16.76,14.632,12.519,21.967,12.824,31.146,11.511,43.411
4612,92,12,13.228,47.763,12.299,48.253,9.7992,32.187,32.029,41.536,26.151,36.196,26.476,4.0904,25.489,15.323,15.761,14.655,11.696,21.476,12.874,31.774,11.905,44.113
4613,92,13,13.215,47.827,12.272,48.424,9.4939,32.556,31.899,42.102,25.814,36.03,24.878,4.1096,23.987,14.725,14.906,14.739,10.924,21.082,13.012,32.558,12.413,44.467
4614,92,14,13.338,46.671,12.217,48.6,9.3909,32.939,31.81,42.61,25.404,36.057,23.415,4.083,22.602,14.194,14.169,14.933,10.234,20.808,13.162,33.388,12.811,44.674
4615,92,15,14.093,43.82,12.001,48.754,9.5045,33.274,31.762,42.956,25.142,36.123,22.227,4.0564,21.319,13.794,13.56,15.206,9.6802,20.526,13.151,33.918,13.05,44.7
4616,92,16,15.379,39.96,11.853,48.756,9.8652,33.442,31.746,43.168,24.818,36.451,21.265,4.0704,20.206,13.552,13.062,15.463,9.2477,20.28,13.202,34.195,13.078,44.593
4617,92,17,16.48,36.342,11.605,48.505,10.283,33.534,31.746,43.342,24.661,36.691,20.517,4.1032,19.243,13.458,12.675,15.607,8.9047,19.997,13.437,34.398,13.0,44.459
4618,92,18,17.348,34.398,11.318,48.129,10.762,33.594,31.794,43.435,24.602,36.898,19.873,4.0883,18.453,13.505,12.341,15.614,8.6752,19.699,13.663,34.585,12.801,44.127
4619,92,19,17.364,34.047,10.662,47.644,11.186,33.631,31.833,43.41,24.522,37.03,19.226,4.0223,17.868,13.73,12.083,15.452,8.5288,19.532,13.873,34.822,12.504,43.695
4620,92,20,17.086,34.942,9.9277,46.966,11.462,33.665,31.894,43.058,24.322,37.168,18.54,3.9196,17.425,14.085,11.76,15.234,8.5363,19.347,14.012,35.033,12.127,43.153
4621,92,21,15.876,36.264,8.8554,46.135,11.652,33.677,32.013,42.301,24.096,37.261,17.875,3.8238,17.055,14.496,11.522,14.995,8.6614,19.181,14.07,35.113,11.529,42.357
4622,92,22,15.274,36.604,7.5906,44.896,11.732,33.704,32.146,41.233,23.955,37.23,17.245,3.687,16.784,14.944,11.352,14.629,8.8207,18.897,14.02,35.155,10.889,41.591
4623,92,23,14.939,37.07,6.5156,43.444,11.722,33.77,32.262,39.84,24.006,36.927,16.644,3.5081,16.441,15.326,11.139,14.352,8.9656,18.465,13.844,35.179,10.19,40.693
4624,92,24,14.726,37.503,5.3664,41.647,11.678,33.848,32.298,38.317,24.233,36.356,16.167,3.3456,16.0,15.687,10.952,14.055,9.0335,18.004,13.693,35.243,9.4164,39.524
4625,92,25,14.375,37.518,4.5508,39.51,11.662,33.901,32.214,36.671,24.476,35.652,15.82,3.2151,15.56,15.947,10.647,13.639,9.0579,17.637,13.507,35.274,8.6476,38.247
4626,92,26,14.38,37.312,3.9814,37.145,11.704,33.88,32.082,34.972,24.692,34.861,15.668,3.18,15.145,16.075,10.23,13.339,9.0335,17.506,13.427,35.134,7.7969,36.824
4627,92,27,14.597,37.065,3.6446,34.567,11.782,33.822,31.931,33.425,24.816,33.952,15.673,3.1963,14.819,16.036,9.8413,13.059,8.9337,17.583,13.529,35.279,6.8936,35.248
4628,92,28,14.93,36.583,3.5691,32.053,11.903,33.739,31.768,31.93,24.843,32.934,15.79,3.2614,14.59,15.844,9.5653,12.768,8.723,17.618,13.753,35.554,6.0281,33.751
4629,92,29,15.017,36.325,3.5863,29.956,12.072,33.629,31.666,30.57,24.823,31.766,16.124,3.3992,14.375,15.651,9.2331,12.582,8.4394,17.836,14.022,35.807,5.143,32.301
4630,92,30,15.015,36.247,3.6724,27.332,12.206,33.555,31.605,29.229,24.721,30.525,16.667,3.5935,14.213,15.485,9.0008,12.281,8.1793,18.071,14.291,36.119,4.6021,30.538
4631,92,31,15.121,36.122,3.7282,24.798,12.296,33.483,31.633,27.892,24.545,29.389,17.3,3.8554,14.125,15.513,8.6774,12.136,7.9622,18.203,14.455,36.121,4.4217,28.762
4632,92,32,15.152,36.025,3.6724,22.239,12.338,33.389,31.73,26.746,24.286,28.298,18.028,4.1898,14.104,15.694,8.3738,11.966,7.875,18.408,14.49,36.01,4.4566,26.86
4633,92,33,15.243,35.811,3.6405,19.269,12.345,33.319,31.864,25.791,23.924,27.401,18.785,4.5661,14.128,15.938,8.0826,11.858,7.8264,18.229,14.42,35.828,4.6331,25.004
4634,92,34,15.21,35.514,3.5643,16.906,12.497,33.468,32.036,24.918,23.451,26.755,19.595,5.0091,14.225,16.192,7.7707,11.906,7.7958,17.984,14.143,35.606,4.744,23.168
4635,92,35,15.332,35.56,3.4969,14.345,12.842,33.909,32.215,24.063,22.772,26.444,20.41,5.4025,14.349,16.392,7.5033,11.858,7.7809,17.741,13.576,35.236,4.7917,21.545
4636,92,36,15.078,36.644,3.5566,12.017,12.908,34.101,32.415,23.324,22.013,26.347,21.163,5.7561,14.519,16.533,7.1754,12.021,7.7386,17.526,13.081,34.742,4.92,20.179
4637,92,37,13.999,36.63,3.7317,9.9108,12.799,33.894,32.598,22.736,21.242,26.35,21.794,6.0831,14.712,16.72,6.7569,12.182,7.6749,17.4,12.639,34.45,5.0463,18.851
4638,92,38,12.85,36.15,4.0046,7.9506,12.404,33.467,32.773,22.433,20.497,26.477,22.395,6.4531,14.864,16.95,6.1331,12.482,7.459,17.485,12.265,34.249,5.242,17.881
4639,92,39,13.224,35.838,4.3515,6.0946,11.859,33.056,32.952,22.354,19.747,26.817,23.004,6.8269,15.03,17.238,5.3883,12.951,7.4024,17.918,11.886,34.404,5.3463,16.955
4640,92,40,13.11,35.298,4.7365,4.5259,11.396,33.0,33.143,22.435,18.857,27.416,23.572,7.1598,15.245,17.556,4.6227,13.403,7.3437,18.704,11.378,34.597,5.3488,16.264
4641,92,41,12.34,36.267,5.1675,3.2099,10.94,32.98,33.332,22.755,17.723,28.153,24.045,7.4077,15.524,17.873,3.8868,14.088,7.2519,19.807,10.849,34.686,5.1961,15.93
4642,92,42,11.27,36.687,5.6416,2.0846,10.44,32.9,33.573,23.438,16.441,29.022,24.416,7.643,15.88,18.209,3.3603,14.916,7.3648,20.943,10.387,34.663,4.9033,15.795
4643,92,43,10.46,36.433,6.1827,1.1578,9.8458,32.586,33.674,24.324,15.375,29.986,24.746,7.8944,16.465,18.66,2.9921,15.966,7.1783,21.968,10.078,34.59,4.6398,15.969
4644,92,44,13.914,35.477,6.787,0.48049,9.3337,32.339,33.692,25.34,14.625,31.22,25.046,8.1185,17.235,19.354,2.8024,17.361,6.8605,22.844,9.8603,34.522,4.4497,16.327
4645,92,45,19.552,33.939,7.2889,0.16615,8.8504,32.166,33.558,26.479,14.151,32.666,25.263,8.2784,18.196,20.281,2.8643,18.771,6.5033,23.408,9.8045,34.633,4.3807,16.686
4646,92,46,25.128,32.437,7.6962,0.13176,8.515,31.87,33.155,27.76,13.934,34.26,25.431,8.4032,19.44,21.337,3.0926,20.277,6.0514,23.76,9.7355,34.604,4.4434,16.937
4647,92,47,30.525,31.0,7.884,0.36109,8.3538,31.481,32.609,29.108,13.769,35.738,25.644,8.5892,20.698,22.52,3.4421,21.753,5.7821,23.647,9.8204,34.659,4.5916,16.913
4648,92,48,31.087,31.38,7.8747,0.59759,8.2922,31.049,31.959,30.459,13.681,36.934,25.864,8.8811,22.003,23.792,3.995,22.892,5.7512,23.426,9.9345,34.693,5.0554,16.471
4649,92,49,30.413,32.065,7.7614,0.72261,8.2363,30.642,31.219,31.671,13.792,37.539,26.111,9.2246,23.236,25.223,4.5769,23.803,6.0295,23.303,10.11,34.729,5.8854,15.763
4650,93,0,13.218,47.809,12.288,48.336,12.175,44.303,31.951,41.821,25.987,36.094,25.655,4.1093,24.723,15.023,15.315,14.689,11.305,21.256,12.952,32.151,9.6187,32.376
4651,93,1,13.245,47.502,12.25,48.52,12.63,44.595,31.846,42.377,25.619,36.015,24.13,4.1003,23.28,14.446,14.519,14.809,10.569,20.936,13.148,33.014,9.4186,32.746
4652,93,2,13.5,45.55,12.094,48.674,12.947,44.709,31.777,42.805,25.307,36.057,22.78,4.0623,21.946,13.972,13.848,15.069,9.9361,20.669,13.154,33.71,9.416,33.115
4653,93,3,14.698,41.816,11.934,48.782,13.086,44.656,31.752,43.074,24.953,36.318,21.715,4.0538,20.744,13.664,13.296,15.348,9.4533,20.398,13.143,34.083,9.6593,33.382
4654,93,4,15.919,38.118,11.742,48.668,13.043,44.564,31.736,43.258,24.72,36.579,20.872,4.0924,19.7,13.489,12.86,15.55,9.0612,20.158,13.296,34.268,10.07,33.49
4655,93,5,17.018,34.844,11.478,48.306,12.923,44.311,31.772,43.408,24.642,36.781,20.201,4.1045,18.827,13.448,12.501,15.627,8.7771,19.837,13.537,34.445,10.522,33.563
